"","ID","INSEE_COM","CODE_EPCI","INSEE_DEP","INSEE_REG","NOM_COM_M","POPULATION","Nb_Transac","Prixm2_Moy"
"32750","COMMUNE_0000000009752950","17039",200041523,"17",75,"BELLUIRE",211,1,1318
"32751","COMMUNE_0000000009753452","17402",200041523,"17",75,"SAINT SIGISMOND DE CLERMONT",162,1,611
"32752","COMMUNE_0000000009756330","33464",200069599,"33",75,"SAINT PIERRE DE BAT",317,2,1383
"32753","COMMUNE_0000000009755831","24193",200070647,"24",75,"GAGEAC ET ROUILLAC",448,6,1339
"32754","COMMUNE_0000000009756341","33308",200069581,"33",75,"OMET",296,1,2541
"32755","COMMUNE_0000000009755177","24584",200034197,"24",75,"VILLEFRANCHE DE LONCHAT",973,13,1455
"32756","COMMUNE_0000000009756338","33355",200069581,"33",75,"RIONS",1565,33,1549
"32757","COMMUNE_0000000009756352","33109",243301264,"33",75,"CASTRES GIRONDE",2333,33,2234
"32758","COMMUNE_0000000009755829","24276",200070647,"24",75,"MONESTIER",384,6,1820
"32759","COMMUNE_0000000009756326","33379",200069599,"33",75,"SAINT BRICE",316,2,1032
"32760","COMMUNE_0000000009756092","33275",200069599,"33",75,"MARTRES",117,1,1900
"32761","COMMUNE_0000000009755826","24331",200070647,"24",75,"POMPORT",743,11,1625
"32762","COMMUNE_0000000009756109","33226",243301439,"33",75,"LANGOIRAN",2171,33,1853
"32763","COMMUNE_0000000009756116","33023",243301264,"33",75,"AYGUEMORTE LES GRAVES",1218,19,2634
"32764","COMMUNE_0000000009755835","33324",243301371,"33",75,"PINEUILH",4357,63,1247
"32765","COMMUNE_0000000009756351","33213",243301264,"33",75,"BREDE",4192,58,2945
"32766","COMMUNE_0000000009755605","24289",200034197,"24",75,"MONTCARET",1445,22,1409
"32767","COMMUNE_0000000009756332","33156",200069581,"33",75,"ESCOUSSANS",311,NA,NA
"32768","COMMUNE_0000000009755395","33181",200035533,"33",75,"GARDEGAN ET TOURTIRAC",286,5,1309
"32769","COMMUNE_0000000009756095","33149",200069599,"33",75,"DAUBEZE",151,2,2197
"32770","COMMUNE_0000000009756331","33215",200069599,"33",75,"LADAUX",196,NA,NA
"32771","COMMUNE_0000000009755592","24340",200070647,"24",75,"PRIGONRIEUX",4148,42,1416
"32772","COMMUNE_0000000009756316","33446",200069599,"33",75,"SAINT MARTIN DU PUY",190,4,1075
"32773","COMMUNE_0000000009756313","33400",200069599,"33",75,"SAINT FERME",353,1,685
"32774","COMMUNE_0000000009756111","33448",243301264,"33",75,"SAINT MEDARD D EYRANS",2944,30,3259
"32775","COMMUNE_0000000009756115","33037",243301264,"33",75,"BEAUTIRAN",2222,28,2615
"32776","COMMUNE_0000000009741388","35194",200039022,"35",53,"MONTREUIL SOUS PEROUSE",1020,10,1391
"32777","COMMUNE_0000000009756329","33105",200069599,"33",75,"CASTELVIEL",215,3,1211
"32778","COMMUNE_0000000009756072","47151",244700449,"47",75,"LOUBES BERNAC",412,9,1507
"32779","COMMUNE_0000000009756342","33231",200069581,"33",75,"LAROQUE",281,3,1875
"32780","COMMUNE_0000000009756100","33292",200069599,"33",75,"MONTIGNAC",147,2,2201
"32781","COMMUNE_0000000009756337","33515",200069599,"33",75,"SOULIGNAC",434,6,1473
"32782","COMMUNE_0000000009756309","47278",244700449,"47",75,"SAINT SERNIN",413,3,1120
"32783","COMMUNE_0000000009756328","33131",200069599,"33",75,"COIRAC",199,2,1105
"32784","COMMUNE_0000000009756327","33189",200069599,"33",75,"GORNAC",437,5,1360
"32785","COMMUNE_0000000009759384","06038",240600585,"06",93,"CHATEAUNEUF GRASSE",3364,53,4664
"32786","COMMUNE_0000000009756343","33098",200069581,"33",75,"CARDAN",494,5,1731
"32787","COMMUNE_0000000009753179","16143",200070282,"16",75,"FOUQUEBRUNE",670,6,1105
"32788","COMMUNE_0000000009753422","16047",200070282,"16",75,"BLANZAGUET SAINT CYBARD",298,2,1082
"32789","COMMUNE_0000000009753418","24394",200041572,"24",75,"SAINTE CROIX DE MAREUIL",148,2,994
"32790","COMMUNE_0000000009753193","16014",200029734,"16",75,"ANGEDUC",125,NA,NA
"32791","COMMUNE_0000000009753182","16072",200070282,"16",75,"CHADURIE",508,3,746
"32792","COMMUNE_0000000009753189","16177",200029734,"16",75,"LADIVILLE",116,1,694
"32793","COMMUNE_0000000009753174","16125",200070282,"16",75,"EDON",252,4,1404
"32794","COMMUNE_0000000009753190","16175",200029734,"16",75,"VAL DES VIGNES",1418,8,1428
"32795","COMMUNE_0000000009759143","06123",200030195,"06",93,"SAINT LAURENT DU VAR",28645,577,4042
"32796","COMMUNE_0000000009753185","16075",200029734,"16",75,"CHAMPAGNE VIGNY",248,2,1029
"32797","COMMUNE_0000000009759624","06095",200039857,"06",93,"PEYMEINADE",8119,112,3560
"32798","COMMUNE_0000000009752929","16101",200071827,"16",75,"CLAIX",1010,6,1672
"32799","COMMUNE_0000000009753183","16263",200071827,"16",75,"PLASSAC ROUFFIAC",402,3,1229
"32800","COMMUNE_0000000009753187","16036",200029734,"16",75,"BECHERESSE",290,3,3663
"32801","COMMUNE_0000000009729983","60502",246000756,"60",32,"PLESSIS PATTE D OIE",110,2,481
"32802","COMMUNE_0000000009753176","16147",200070282,"16",75,"GARDES LE PONTAROUX",269,1,1470
"32803","COMMUNE_0000000009753173","16285",200070282,"16",75,"ROUGNAC",407,5,1041
"32804","COMMUNE_0000000009753177","16198",200070282,"16",75,"MAGNAC LAVALETTE VILLARS",439,1,2762
"32805","COMMUNE_0000000009752922","16084",200068914,"16",75,"CHARRAS",340,10,1531
"32806","COMMUNE_0000000009759381","06105",240600585,"06",93,"ROQUEFORT LES PINS",6695,72,4878
"32807","COMMUNE_0000000009753191","16133",200029734,"16",75,"ETRIAC",202,1,1638
"32808","COMMUNE_0000000009753897","16331",200070282,"16",75,"SAINT LAURENT DES COMBES",93,1,1543
"32809","COMMUNE_0000000009754138","16347",200070282,"16",75,"SAINT ROMAIN",545,5,1149
"32810","COMMUNE_0000000009753896","16037",200070282,"16",75,"BELLON",163,5,1641
"32811","COMMUNE_0000000009753668","16111",200070282,"16",75,"COURGEAC",198,2,988
"32812","COMMUNE_0000000009759615","06155",240600585,"06",93,"VALLAURIS",26618,691,3903
"32813","COMMUNE_0000000009753900","16029",200070282,"16",75,"BARDENAC",230,2,1137
"32814","COMMUNE_0000000009753671","16267",200070282,"16",75,"POULLIGNAC",86,NA,NA
"32815","COMMUNE_0000000009754148","16117",200070282,"16",75,"CURAC",128,2,934
"32816","COMMUNE_0000000009734573","78057",200071074,"78",11,"BENNECOURT",1864,12,1977
"32817","COMMUNE_0000000009753901","16063",200070282,"16",75,"BRIE SOUS CHALAIS",155,4,1371
"32818","COMMUNE_0000000009753426","16230",200070282,"16",75,"MONTMOREAU",2573,18,956
"32819","COMMUNE_0000000009739759","28110",200033181,"28",24,"COUDRAY",4190,34,2518
"32820","COMMUNE_0000000009753670","16315",200029734,"16",75,"SAINT FELIX",113,2,1271
"32821","COMMUNE_0000000009732586","27437",200071843,"27",28,"NOJEON EN VEXIN",338,4,2089
"32822","COMMUNE_0000000009753434","16062",200029734,"16",75,"BRIE SOUS BARBEZIEUX",127,NA,NA
"32823","COMMUNE_0000000009754137","16240",200070282,"16",75,"NABINAUD",99,1,1964
"32824","COMMUNE_0000000009754147","16279",200070282,"16",75,"RIOUX MARTIN",237,4,1230
"32825","COMMUNE_0000000009753667","16334",200070282,"16",75,"SAINT MARTIAL",134,1,931
"32826","COMMUNE_0000000009753892","16254",200070282,"16",75,"PALLUAUD",231,4,909
"32827","COMMUNE_0000000009754139","16180",200070282,"16",75,"LAPRADE",246,5,1005
"32828","COMMUNE_0000000009753899","16112",200070282,"16",75,"COURLAC",53,1,1173
"32829","COMMUNE_0000000009753669","16354",200029734,"16",75,"SAINTE SOULINE",114,NA,NA
"32830","COMMUNE_0000000009757916","04049",200067437,"04",93,"CHATEAU ARNOUX SAINT AUBAN",5162,54,1962
"32831","COMMUNE_0000000009754358","16215",200070282,"16",75,"MEDILLAC",158,1,444
"32832","COMMUNE_0000000009753672","16118",200070282,"16",75,"DEVIAT",146,NA,NA
"32833","COMMUNE_0000000009753662","16394",200070282,"16",75,"VAUX LAVALETTE",99,1,1452
"32834","COMMUNE_0000000009754144","16252",200070282,"16",75,"ORIVAL",153,1,3390
"32835","COMMUNE_0000000009753435","16041",200070282,"16",75,"BESSAC",110,NA,NA
"32836","COMMUNE_0000000009753893","16227",200070282,"16",75,"MONTIGNAC LE COQ",137,3,1081
"32837","COMMUNE_0000000009743544","89087",200039642,"89",27,"CHASSIGNELLES",319,2,1310
"32838","COMMUNE_0000000009753903","16091",200070282,"16",75,"CHATIGNAC",180,3,1606
"32839","COMMUNE_0000000009731654","02778",240200592,"02",32,"VENDRESSE BEAULNE",106,1,952
"32840","COMMUNE_0000000009755879","33245",243301439,"33",75,"LIGNAN DE BORDEAUX",827,4,2599
"32841","COMMUNE_0000000009756096","33135",200069599,"33",75,"COURPIAC",122,2,1709
"32842","COMMUNE_0000000009756106","33408",243301215,"33",75,"SAINT GENES DE LOMBAUD",395,NA,NA
"32843","COMMUNE_0000000009761515","65368",200070795,"65",76,"POUY",44,NA,NA
"32844","COMMUNE_0000000009755631","33141",243301355,"33",75,"CROIGNON",618,9,2996
"32845","COMMUNE_0000000009740566","28162",200033181,"28",24,"FRESNAY LE COMTE",330,5,1613
"32846","COMMUNE_0000000009755882","33118",243301439,"33",75,"CENAC",1820,26,2734
"32847","COMMUNE_0000000009740166","28388",200033181,"28",24,"THIVARS",1067,20,2005
"32848","COMMUNE_0000000009755405","33015",200070092,"33",75,"ARVEYRES",1947,26,2393
"32849","COMMUNE_0000000009758714","04068",200071025,"04",93,"DAUPHIN",824,9,2596
"32850","COMMUNE_0000000009755635","33496",243301355,"33",75,"SALLEBOEUF",2420,37,2552
"32851","COMMUNE_0000000009748311","71384",247103765,"71",27,"SAINT AMBREUIL",507,5,1819
"32852","COMMUNE_0000000009755622","33426",200035533,"33",75,"SAINT LAURENT DES COMBES",262,5,2496
"32853","COMMUNE_0000000009733139","27605",200066017,"27",28,"SAINT SYLVESTRE DE CORMEILLES",250,4,1535
"32854","COMMUNE_0000000009756102","33201",243301215,"33",75,"HAUX",827,14,1599
"32855","COMMUNE_0000000009755633","33049",243301249,"33",75,"BEYCHAC ET CAILLAU",2194,20,2359
"32856","COMMUNE_0000000009737060","28375",200040277,"28",24,"SERVILLE",364,1,2014
"32857","COMMUNE_0000000009755883","33099",243301355,"33",75,"CARIGNAN DE BORDEAUX",3820,50,3024
"32858","COMMUNE_0000000009729852","76600",200069821,"76",28,"SAINT LEONARD",1742,22,1989
"32859","COMMUNE_0000000009755618","33396",200035533,"33",75,"SAINT ETIENNE DE LISSE",249,3,2572
"32860","COMMUNE_0000000009755615","33459",200035533,"33",75,"SAINT PEY D ARMENS",203,5,5129
"32861","COMMUNE_0000000009755853","33282",243301454,"33",75,"MERIGNAS",335,4,1162
"32862","COMMUNE_0000000009755875","33140",243301215,"33",75,"CREON",4637,85,2079
"32863","COMMUNE_0000000009755880","33061",243301355,"33",75,"BONNETAN",939,11,2416
"32864","COMMUNE_0000000009755625","33531",200070092,"33",75,"TIZAC DE CURTON",320,6,1740
"32865","COMMUNE_0000000009755624","33071",243301454,"33",75,"BRANNE",1274,26,1730
"32866","COMMUNE_0000000009755876","33086",243301215,"33",75,"CAMIAC ET SAINT DENIS",362,6,2004
"32867","COMMUNE_0000000009755411","33293",243301249,"33",75,"MONTUSSAN",3136,30,2625
"32868","COMMUNE_0000000009755877","33363",243301215,"33",75,"SADIRAC",4157,50,2531
"32869","COMMUNE_0000000009755465","26042",200068781,"26",84,"BEAUVALLON",1582,13,2091
"32870","COMMUNE_0000000009756107","33381",243301439,"33",75,"SAINT CAPRAIS DE BORDEAUX",3201,45,2684
"32871","COMMUNE_0000000009739328","28194",200033181,"28",24,"HOUVILLE LA BRANCHE",438,4,1743
"32872","COMMUNE_0000000009761772","65318",200070787,"65",76,"MONTASTRUC",236,3,1217
"32873","COMMUNE_0000000009756110","33033",243301439,"33",75,"BAURECH",843,10,1819
"32874","COMMUNE_0000000009739758","28177",200033181,"28",24,"GELLAINVILLE",677,5,1978
"32875","COMMUNE_0000000009755620","33546",200035533,"33",75,"VIGNONET",495,8,2205
"32876","COMMUNE_0000000009755857","33358",200069599,"33",75,"ROMAGNE",457,3,1616
"32877","COMMUNE_0000000009760599","83057",248300550,"83",93,"FLASSANS SUR ISSOLE",3513,56,2042
"32878","COMMUNE_0000000009755850","33488",243301454,"33",75,"SAINT VINCENT DE PERTIGNAS",383,5,1774
"32879","COMMUNE_0000000009756098","33025",200069599,"33",75,"BAIGNEAUX",428,7,1966
"32880","COMMUNE_0000000009756021","46132",200067361,"46",76,"ISSENDOLUS",513,7,1410
"32881","COMMUNE_0000000009755619","33390",243301454,"33",75,"SAINTE COLOMBE",420,6,1832
"32882","COMMUNE_0000000009754405","38333",200070431,"38",84,"RENCUREL",313,5,2182
"32883","COMMUNE_0000000009756112","33349",243301439,"33",75,"QUINSAC",2174,24,3209
"32884","COMMUNE_0000000009740187","28280",200006971,"28",24,"NOGENT LE ROTROU",9940,135,1233
"32885","COMMUNE_0000000009755855","33421",243301454,"33",75,"SAINT JEAN DE BLAIGNAC",438,7,1336
"32886","COMMUNE_0000000009755867","33163",200069599,"33",75,"FALEYRAS",423,1,2234
"32887","COMMUNE_0000000009737111","61272",200069458,"61",28,"MENIL VICOMTE",25,NA,NA
"32888","COMMUNE_0000000009755884","33085",243301439,"33",75,"CAMBLANES ET MEYNAC",2872,33,2921
"32889","COMMUNE_0000000009756097","33121",200069599,"33",75,"CESSAC",192,1,1206
"32890","COMMUNE_0000000009743320","53068",200048551,"53",52,"CHERANCE",161,NA,NA
"32891","COMMUNE_0000000009755638","33535",243301355,"33",75,"TRESSES",4557,64,3018
"32892","COMMUNE_0000000009731273","08085",240800920,"08",44,"BRIEULLES SUR BAR",214,NA,NA
"32893","COMMUNE_0000000009755626","33303",200070092,"33",75,"NERIGEAN",834,6,2013
"32894","COMMUNE_0000000009755636","33330",243301355,"33",75,"POMPIGNAC",2938,47,2508
"32895","COMMUNE_0000000009755864","33431",243301215,"33",75,"SAINT LEON",341,3,1382
"32896","COMMUNE_0000000009755861","33209",243301454,"33",75,"JUGAZAN",295,1,1530
"32897","COMMUNE_0000000009756113","33206",243301264,"33",75,"ISLE SAINT GEORGES",529,8,1920
"32898","COMMUNE_0000000009746902","85021",200070233,"85",52,"BERNARDIERE",1796,20,1563
"32899","COMMUNE_0000000009755634","33028",243301215,"33",75,"BARON",1155,8,2464
"32900","COMMUNE_0000000009737678","22223",200067981,"22",53,"PLOUISY",1972,20,1185
"32901","COMMUNE_0000000009755862","33044",200069599,"33",75,"BELLEFOND",228,2,1379
"32902","COMMUNE_0000000009751564","63290",200070753,"63",84,"PULVERIERES",406,NA,NA
"32903","COMMUNE_0000000009755627","33298",200070092,"33",75,"MOULON",998,17,1705
"32904","COMMUNE_0000000009756094","33175",200069599,"33",75,"FRONTENAC",744,10,1522
"32905","COMMUNE_0000000009755872","33505",243301215,"33",75,"SAUVE",1458,22,2415
"32906","COMMUNE_0000000009755870","33147",200070092,"33",75,"DAIGNAC",479,3,2012
"32907","COMMUNE_0000000009755617","33420",200035533,"33",75,"SAINT HIPPOLYTE",138,3,4449
"32908","COMMUNE_0000000009738908","61415",200035103,"61",28,"SAINT LEGER SUR SARTHE",364,3,1606
"32909","COMMUNE_0000000009755621","33480",200035533,"33",75,"SAINT SULPICE DE FALEYRENS",1379,17,1711
"32910","COMMUNE_0000000009759431","30043",243000569,"30",76,"BOISSIERES",548,7,2134
"32911","COMMUNE_0000000009755630","33413",200070092,"33",75,"SAINT GERMAIN DU PUCH",2152,16,2612
"32912","COMMUNE_0000000009755409","33483",243301249,"33",75,"SAINT SULPICE ET CAMEYRAC",4584,62,2368
"32913","COMMUNE_0000000009755412","33554",243301249,"33",75,"YVRAC",2786,29,2741
"32914","COMMUNE_0000000009759809","32145",200030435,"32",76,"GEE RIVIERE",45,NA,NA
"32915","COMMUNE_0000000009755397","33406",200035533,"33",75,"SAINT GENES DE CASTILLON",394,4,1340
"32916","COMMUNE_0000000009755616","33437",243301454,"33",75,"SAINT MAGNE DE CASTILLON",1989,21,1734
"32917","COMMUNE_0000000009727865","62857",200069482,"62",32,"VILLERS CHATEL",140,2,1302
"32918","COMMUNE_0000000009755398","33384",200035533,"33",75,"SAINT CHRISTOPHE DES BARDES",443,3,1461
"32919","COMMUNE_0000000009755859","33301",243301454,"33",75,"NAUJAN ET POSTIAC",565,3,2459
"32920","COMMUNE_0000000009755406","33539",200070092,"33",75,"VAYRES",3859,57,2251
"32921","COMMUNE_0000000009757634","48051",200069136,"48",76,"COLLET DE DEZE",776,1,1216
"32922","COMMUNE_0000000009756093","33258",200069599,"33",75,"LUGASSON",290,7,1307
"32923","COMMUNE_0000000009755871","33059",243301215,"33",75,"BLESIGNAC",309,2,1288
"32924","COMMUNE_0000000009739369","61348",200036069,"61",28,"REVEILLON",368,4,1424
"32925","COMMUNE_0000000009755628","33185",200070092,"33",75,"GENISSAC",1924,34,2348
"32926","COMMUNE_0000000009755170","24420",200070647,"24",75,"SAINT GERY",234,2,1985
"32927","COMMUNE_0000000009755597","33378",243301371,"33",75,"SAINT AVIT SAINT NAZAIRE",1478,9,1214
"32928","COMMUNE_0000000009755833","33462",243301371,"33",75,"SAINT PHILIPPE DU SEIGNAL",480,2,1337
"32929","COMMUNE_0000000009753222","17331",200041523,"17",75,"SAINT GENIS DE SAINTONGE",1233,13,1378
"32930","COMMUNE_0000000009755180","33526",200035533,"33",75,"TAYAC",131,NA,NA
"32931","COMMUNE_0000000009740714","29090",242900645,"29",53,"KERLAZ",814,7,1453
"32932","COMMUNE_0000000009756081","33094",243301371,"33",75,"CAPLONG",230,5,2743
"32933","COMMUNE_0000000009755599","24370",200034197,"24",75,"SAINT ANTOINE DE BREUILH",1884,16,1113
"32934","COMMUNE_0000000009755849","33153",243301454,"33",75,"DOULEZON",261,7,1840
"32935","COMMUNE_0000000009753054","69252",200077014,"69",84,"TREVES",731,5,2374
"32936","COMMUNE_0000000009755382","24197",200070647,"24",75,"GINESTET",725,17,1405
"32937","COMMUNE_0000000009755836","33246",243301371,"33",75,"LIGUEUX",173,NA,NA
"32938","COMMUNE_0000000009755385","24415",200034197,"24",75,"SAINT GERAUD DE CORPS",238,NA,NA
"32939","COMMUNE_0000000009755183","33320",200035533,"33",75,"PETIT PALAIS ET CORNEMPS",724,7,1561
"32940","COMMUNE_0000000009755169","24161",200069094,"24",75,"EGLISE NEUVE D ISSAC",140,NA,NA
"32941","COMMUNE_0000000009740740","88014",200071066,"88",44,"ARRENTES DE CORCIEUX",176,2,858
"32942","COMMUNE_0000000009755393","33461",200035533,"33",75,"SAINT PHILIPPE D AIGUILLE",373,10,1356
"32943","COMMUNE_0000000009742295","72058",247200421,"72",52,"CHANGE",6463,56,1779
"32944","COMMUNE_0000000009755387","24461",200034197,"24",75,"SAINT MEARD DE GURCON",806,14,1445
"32945","COMMUNE_0000000009742618","72204",200072692,"72",52,"MONTAILLE",548,7,800
"32946","COMMUNE_0000000009755832","24148",200070647,"24",75,"CUNEGES",295,2,1514
"32947","COMMUNE_0000000009755593","24225",200070647,"24",75,"LAMONZIE SAINT MARTIN",2515,27,1530
"32948","COMMUNE_0000000009755830","24194",200070647,"24",75,"GARDONNE",1577,16,1365
"32949","COMMUNE_0000000009755396","33173",200035533,"33",75,"FRANCS",190,2,1657
"32950","COMMUNE_0000000009755845","33133",243301454,"33",75,"COUBEYRAC",70,2,923
"32951","COMMUNE_0000000009755595","24222",200070647,"24",75,"FORCE",2643,34,1574
"32952","COMMUNE_0000000009749133","71264",200040293,"71",27,"LOURNAND",332,2,1437
"32953","COMMUNE_0000000009755827","24523",200070647,"24",75,"SAUSSIGNAC",429,NA,NA
"32954","COMMUNE_0000000009737988","28341",200040277,"28",24,"SAINT JEAN DE REBERVILLIERS",235,1,2315
"32955","COMMUNE_0000000009755601","24306",200034197,"24",75,"NASTRINGUES",110,1,1957
"32956","COMMUNE_0000000009755380","24246",200070647,"24",75,"LUNAS",368,11,1537
"32957","COMMUNE_0000000009755606","24048",200034197,"24",75,"BONNEVILLE ET SAINT AVIT DE FUMADIERES",320,3,1701
"32958","COMMUNE_0000000009746886","49310",200071678,"49",52,"SAINT PAUL DU BOIS",599,6,928
"32959","COMMUNE_0000000009755173","24500",200040384,"24",75,"SAINT SAUVEUR LALANDE",151,NA,NA
"32960","COMMUNE_0000000009744398","90063",249000241,"90",27,"LEBETAIN",428,4,1690
"32961","COMMUNE_0000000009755825","24437",200070647,"24",75,"SAINT LAURENT DES VIGNES",886,6,1588
"32962","COMMUNE_0000000009757441","07113",200039808,"07",84,"LABASTIDE DE VIRAC",288,5,2015
"32963","COMMUNE_0000000009755171","24051",200070647,"24",75,"BOSSET",212,2,492
"32964","COMMUNE_0000000009755842","33319",243301454,"33",75,"PESSAC SUR DORDOGNE",464,6,1859
"32965","COMMUNE_0000000009755828","24349",200070647,"24",75,"RAZAC DE SAUSSIGNAC",337,NA,NA
"32966","COMMUNE_0000000009755389","24514",200034197,"24",75,"SAINT VIVIEN",258,1,1403
"32967","COMMUNE_0000000009755384","24191",200070647,"24",75,"FRAISSE",171,2,791
"32968","COMMUNE_0000000009755604","24501",200034197,"24",75,"SAINT SEURIN DE PRATS",490,7,743
"32969","COMMUNE_0000000009755846","33468",243301454,"33",75,"SAINTE RADEGONDE",468,4,1908
"32970","COMMUNE_0000000009755383","24413",200070647,"24",75,"SAINT GEORGES BLANCANEIX",239,2,1369
"32971","COMMUNE_0000000009755841","33377",243301371,"33",75,"SAINT AVIT DE SOULEGE",79,1,1184
"32972","COMMUNE_0000000009755598","24182",200070647,"24",75,"FLEIX",1491,23,1248
"32973","COMMUNE_0000000009755843","33210",243301454,"33",75,"JUILLAC",250,3,1967
"32974","COMMUNE_0000000009756069","24357",200070647,"24",75,"ROUFFIGNAC DE SIGOULES",321,NA,NA
"32975","COMMUNE_0000000009755168","24234",200069094,"24",75,"LECHES",366,3,1675
"32976","COMMUNE_0000000009755840","33160",243301371,"33",75,"EYNESSE",586,7,2014
"32977","COMMUNE_0000000009755609","33108",243301454,"33",75,"CASTILLON LA BATAILLE",3160,48,1174
"32978","COMMUNE_0000000009755607","33296",243301454,"33",75,"MOULIETS ET VILLEMARTIN",1075,7,1737
"32979","COMMUNE_0000000009755608","33168",243301454,"33",75,"FLAUJAGUES",601,8,1413
"32980","COMMUNE_0000000009755610","33045",200035533,"33",75,"BELVES DE CASTILLON",333,6,1730
"32981","COMMUNE_0000000009755611","24466",243301454,"24",75,"SAINT MICHEL DE MONTAIGNE",342,6,1789
"32982","COMMUNE_0000000009755847","33361",243301454,"33",75,"RUCH",601,8,1364
"32983","COMMUNE_0000000009755612","24226",200034197,"24",75,"LAMOTHE MONTRAVEL",1310,19,1360
"32984","COMMUNE_0000000009755602","24189",200034197,"24",75,"FOUGUEYROLLES",495,9,1694
"32985","COMMUNE_0000000009755394","33386",200035533,"33",75,"SAINT CIBARD",179,1,1668
"32986","COMMUNE_0000000009755391","24083",200034197,"24",75,"CARSAC DE GURSON",194,3,838
"32987","COMMUNE_0000000009755834","33360",243301371,"33",75,"ROQUILLE",338,5,1158
"32988","COMMUNE_0000000009761397","83091",200027100,"83",93,"PIERREFEU DU VAR",6060,42,2822
"32989","COMMUNE_0000000009756088","33247",243301371,"33",75,"LISTRAC DE DUREZE",170,1,2053
"32990","COMMUNE_0000000009753111","63466",200070407,"63",84,"VODABLE",196,3,1240
"32991","COMMUNE_0000000009756319","33112",200069599,"33",75,"CAUMONT",151,2,1134
"32992","COMMUNE_0000000009737220","22041",200065928,"22",53,"COATASCORN",256,3,1193
"32993","COMMUNE_0000000009756300","24348",200040889,"24",75,"RAZAC D EYMET",290,3,1490
"32994","COMMUNE_0000000009756087","33278",200069599,"33",75,"MAURIAC",252,NA,NA
"32995","COMMUNE_0000000009756073","24549",200070647,"24",75,"THENAC",485,6,1163
"32996","COMMUNE_0000000009756317","33353",200069599,"33",75,"RIMONS",190,4,1182
"32997","COMMUNE_0000000009756074","47321",244700449,"47",75,"VILLENEUVE DE DURAS",321,4,1740
"32998","COMMUNE_0000000009756314","33345",200069599,"33",75,"PUY",398,2,1134
"32999","COMMUNE_0000000009756085","33516",200069599,"33",75,"SOUSSAC",187,2,2010
"33000","COMMUNE_0000000009732318","57659",245700372,"57",44,"SPICHEREN",3225,NA,NA
"33001","COMMUNE_0000000009756301","24532",200040889,"24",75,"SERRES ET MONTGUYARD",239,4,1313
"33002","COMMUNE_0000000009756302","24186",200040889,"24",75,"FONROQUE",324,5,990
"33003","COMMUNE_0000000009746495","21597",200070894,"21",27,"SEGROIS",43,NA,NA
"33004","COMMUNE_0000000009756079","33354",243301371,"33",75,"RIOCAUD",184,2,4451
"33005","COMMUNE_0000000009756082","33316",243301371,"33",75,"PELLEGRUE",1093,15,1426
"33006","COMMUNE_0000000009756075","47229",244700449,"47",75,"SAINT ASTIER",220,NA,NA
"33007","COMMUNE_0000000009756089","33117",200069599,"33",75,"CAZAUGITAT",253,1,2315
"33008","COMMUNE_0000000009756312","47236",244700449,"47",75,"SAINTE COLOMBE DE DURAS",104,1,2000
"33009","COMMUNE_0000000009756061","24536",200040889,"24",75,"SINGLEYRAC",279,5,1494
"33010","COMMUNE_0000000009756084","33020",243301371,"33",75,"AURIOLLES",139,3,1187
"33011","COMMUNE_0000000009756077","47089",244700449,"47",75,"ESCLOTTES",154,2,1348
"33012","COMMUNE_0000000009759387","06026",200039857,"06",93,"CABRIS",1296,18,3992
"33013","COMMUNE_0000000009759622","06007",200039857,"06",93,"AURIBEAU SUR SIAGNE",3245,38,4307
"33014","COMMUNE_0000000009750053","63187",200072080,"63",84,"LAPEYROUSE",565,4,539
"33015","COMMUNE_0000000009759382","06089",240600585,"06",93,"OPIO",2206,24,6116
"33016","COMMUNE_0000000009759861","06079",200039915,"06",93,"MANDELIEU LA NAPOULE",22168,605,4292
"33017","COMMUNE_0000000009730564","08467",240800862,"08",44,"VAUX MONTREUIL",108,NA,NA
"33018","COMMUNE_0000000009759380","06112",240600585,"06",93,"ROURET",4010,10,4801
"33019","COMMUNE_0000000009759153","83080",200004802,"83",93,"MONS",835,12,2365
"33020","COMMUNE_0000000009734599","27546",200071454,"27",28,"SAINT GERMAIN DES ANGLES",179,1,2889
"33021","COMMUNE_0000000009760330","83061",200035319,"83",93,"FREJUS",53168,1300,3625
"33022","COMMUNE_0000000009759614","06004",240600585,"06",93,"ANTIBES",73798,1993,4439
"33023","COMMUNE_0000000009759386","06137",200039857,"06",93,"SPERACEDES",1317,20,3783
"33024","COMMUNE_0000000009753972","38450",200070431,"38",84,"SAINT QUENTIN SUR ISERE",1423,10,2198
"33025","COMMUNE_0000000009759620","06090",200039857,"06",93,"PEGOMAS",7909,79,3883
"33026","COMMUNE_0000000009759621","06084",200039857,"06",93,"MOUANS SARTOUX",9668,132,4273
"33027","COMMUNE_0000000009759379","06018",240600585,"06",93,"BIOT",9804,157,5019
"33028","COMMUNE_0000000009759619","06108",200039857,"06",93,"ROQUETTE SUR SIAGNE",5393,68,4290
"33029","COMMUNE_0000000009742044","35149",200043990,"35",53,"LASSY",1674,15,1599
"33030","COMMUNE_0000000009759383","06069",200039857,"06",93,"GRASSE",50677,699,2913
"33031","COMMUNE_0000000009759150","06130",200039857,"06",93,"SAINT VALLIER DE THIEY",3560,62,3326
"33032","COMMUNE_0000000009760095","06138",200039915,"06",93,"THEOULE SUR MER",1476,77,6204
